,detected_date,img_src,href,product_title,price_value
30,2022-10-01 23:39:33,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5ca3/56f1927f34816a2703c7c8fb56da79f6e7f6d63efde8e9c2e41977f370c7.jpg,https://www.coupang.com/vp/products/6394176530?itemId=13644928941&vendorItemId=80932084794&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=30,반스 어센틱 (VN0A5HZS9FN),"58,600"
31,2022-10-01 23:39:33,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9ae3/eae6007bd271733f479701dbda27fdf2f1a87fcb90248b03c0345e074e05.jpg,https://www.coupang.com/vp/products/6362195617?itemId=13435910044&vendorItemId=80716033509&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=31,반스 반스 올드스쿨 스니커즈/운동화 (VN000D3HY28),"59,780"
32,2022-10-01 23:39:33,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cd8e/8f6fca60af9cbb4d4c7432b5bdd231b41462e9750db02bbd50b93e37eaf7.jpeg,https://www.coupang.com/vp/products/6631645308?itemId=15120600785&vendorItemId=82342342118&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=32,반스 스타일36 마시멜로 그린 남녀공용,"75,000"
33,2022-10-01 23:39:33,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d9d5/f70cab40759e662e88f1b96291f69e5e6929e08bc0e5322117360607de9a.jpg,https://www.coupang.com/vp/products/5469876167?itemId=8401064806&vendorItemId=79721764196&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=33,반스 반스 (남여공용)슈퍼 컴퍼쿠시 에라_VN0A3WM9WWJ1,"32,900"
34,2022-10-01 23:39:33,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f940/0614a59677235b91e524d0025854287a324f2e54489fe342b4be057b590c.jpg,https://www.coupang.com/vp/products/6745412914?itemId=15759472428&vendorItemId=82972957106&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=34,반스 모듈로 V3838 SC 스니커즈,"89,000"
35,2022-10-01 23:39:33,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/aa77/717622516a01e6564f5f93cff91e51e36d17d6ccf79c0d7496a52a38818f.PNG,https://www.coupang.com/vp/products/6703508539?itemId=15535944582&vendorItemId=83118377605&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=35,반스 신발 운동화 스니커즈 스타일 36 데콘 에스에프 VN0A5HYRB9C,"68,000"
36,2022-10-01 23:39:45,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/67b7/c85b08632746972e70eca86a99cbb4d0781305bf343d09f1b97bf30c5189.jpg,https://www.coupang.com/vp/products/6595187804?itemId=14898519699&vendorItemId=83328326026&sourceType=srp_product_ads&clickEventId=13777891-f912-44f3-9d28-11635700ec5f&korePlacement=15&koreSubPlacement=1&clickEventId=13777891-f912-44f3-9d28-11635700ec5f&korePlacement=15&koreSubPlacement=1&q=vans&itemsCount=36&searchId=07537ec932fd4322a2fa6c71d7017f8d&rank=36,나이키 제이크루 킬샷2 레더 아일랜드 그린 네이비 432997-126 남자 단화 스니커즈 국내배송 매장판,"110,630"
37,2022-10-01 23:39:45,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/45c5/46c8409910dcd533d0805fadedb960366ea98976e380630b03b0eae6576d.jpg,https://www.coupang.com/vp/products/2311281000?itemId=3986323673&vendorItemId=78458620621&q=vans&itemsCount=36&searchId=07537ec932fd4322a2fa6c71d7017f8d&rank=37,반스 어센틱 스니커즈 U VN000EE3BLK,"60,390"
38,2022-10-01 23:39:45,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e7bb/d8789c216a2afe067870d4d9577b03771f9257060ada784873ad7a750608.jpg,https://www.coupang.com/vp/products/6740667147?itemId=15734897905&vendorItemId=82948832346&sourceType=srp_product_ads&clickEventId=d6bacf06-b696-4935-a307-f188a263b75e&korePlacement=15&koreSubPlacement=3&clickEventId=d6bacf06-b696-4935-a307-f188a263b75e&korePlacement=15&koreSubPlacement=3&q=vans&itemsCount=36&searchId=07537ec932fd4322a2fa6c71d7017f8d&rank=38,발편한 실내 운동화 헬스 러닝화 홈 트레이닝화 + 기능성깔창,"29,800"
39,2022-10-01 23:39:45,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22a5/87cbc907d4058bab2281221bc13960905fb69e7d710a97843f3dab16dda8.jpg,https://www.coupang.com/vp/products/6072396407?itemId=11216974752&vendorItemId=78497686931&q=vans&itemsCount=36&searchId=07537ec932fd4322a2fa6c71d7017f8d&rank=39,반스 남녀공용 어센틱 슬립온 뮬 8종 택일,"50,460"
